Year,Combination,Score,Frequency
2022,A01,23.15,1241
2022,A01,23.150000000000002,151
2022,A01,23.2,951
2022,A01,23.200000000000003,444
2022,A01,23.25,1318
2022,A01,23.299999999999997,473
2022,A01,23.3,857
2022,A01,23.349999999999998,149
2022,A01,23.35,1175
2022,A01,23.4,1232
2022,A01,23.400000000000002,123
2022,A01,23.45,947
2022,A01,23.450000000000003,395
2022,A01,23.5,1306
2022,A01,23.549999999999997,553
2022,A01,23.55,728
2022,A01,23.599999999999998,138
2022,A01,23.6,1134
2022,A01,23.65,1137
2022,A01,23.650000000000002,91
2022,A01,23.7,716
2022,A01,23.700000000000003,466
2022,A01,23.75,1249
2022,A01,23.799999999999997,504
2022,A01,23.8,662
2022,A01,23.849999999999998,111
2022,A01,23.85,1055
2022,A01,23.9,978
2022,A01,23.900000000000002,166
2022,A01,23.95,734
2022,A01,23.950000000000003,461
2022,A01,24.0,1185
2022,A01,24.049999999999997,421
2022,A01,24.05,671
2022,A01,24.099999999999998,68
2022,A01,24.1,941
2022,A01,24.15,948
2022,A01,24.150000000000002,127
2022,A01,24.2,705
2022,A01,24.200000000000003,371
2022,A01,24.25,1017
2022,A01,24.299999999999997,363
2022,A01,24.3,711
2022,A01,24.349999999999998,166
2022,A01,24.35,858
2022,A01,24.4,914
2022,A01,24.400000000000002,117
2022,A01,24.45,645
2022,A01,24.450000000000003,365
2022,A01,24.5,998
2022,A01,24.549999999999997,447
2022,A01,24.55,535
2022,A01,24.599999999999998,144
2022,A01,24.6,858
2022,A01,24.65,806
2022,A01,24.650000000000002,108
2022,A01,24.7,475
2022,A01,24.700000000000003,423
2022,A01,24.75,883
2022,A01,24.799999999999997,400
2022,A01,24.8,507
2022,A01,24.849999999999998,144
2022,A01,24.85,727
2022,A01,24.9,653
2022,A01,24.900000000000002,170
2022,A01,24.95,492
2022,A01,24.950000000000003,330
2022,A01,25.0,812
2022,A01,25.049999999999997,377
2022,A01,25.05,472
2022,A01,25.099999999999998,106
2022,A01,25.1,696
2022,A01,25.15,603
2022,A01,25.150000000000002,182
2022,A01,25.2,472
2022,A01,25.200000000000003,284
2022,A01,25.25,734
2022,A01,25.299999999999997,241
2022,A01,25.3,475
2022,A01,25.349999999999998,146
2022,A01,25.35,584
2022,A01,25.4,556
2022,A01,25.400000000000002,136
2022,A01,25.45,428
2022,A01,25.450000000000003,292
2022,A01,25.5,711
2022,A01,25.549999999999997,268
2022,A01,25.55,402
2022,A01,25.599999999999998,121
2022,A01,25.6,481
2022,A01,25.65,498
2022,A01,25.650000000000002,127
2022,A01,25.7,387
2022,A01,25.700000000000003,286
2022,A01,25.75,595
2022,A01,25.799999999999997,215
2022,A01,25.8,328
2022,A01,25.849999999999998,98
2022,A01,25.85,443
2022,A01,25.9,387
2022,A01,25.900000000000002,130
2022,A01,25.95,288
2022,A01,25.950000000000003,236
2022,A01,26.0,453
2022,A01,26.049999999999997,192
2022,A01,26.05,293
2022,A01,26.099999999999998,105
2022,A01,26.1,394
2022,A01,26.15,375
2022,A01,26.150000000000002,99
2022,A01,26.2,251
2022,A01,26.200000000000003,205
2022,A01,26.25,421
2022,A01,26.299999999999997,162
2022,A01,26.3,270
2022,A01,26.349999999999998,85
2022,A01,26.35,345
2022,A01,26.4,323
2022,A01,26.400000000000002,80
2022,A01,26.45,194
2022,A01,26.450000000000003,160
2022,A01,26.5,336
2022,A01,26.549999999999997,110
2022,A01,26.55,247
2022,A01,26.599999999999998,61
2022,A01,26.6,292
2022,A01,26.65,268
2022,A01,26.650000000000002,67
2022,A01,26.7,172
2022,A01,26.700000000000003,125
2022,A01,26.75,304
2022,A01,26.799999999999997,106
2022,A01,26.8,194
2022,A01,26.849999999999998,39
2022,A01,26.85,200
2022,A01,26.9,178
2022,A01,26.900000000000002,34
2022,A01,26.95,127
2022,A01,26.950000000000003,83
2022,A01,27.0,260
2022,A01,27.049999999999997,79
2022,A01,27.05,139
2022,A01,27.099999999999998,14
2022,A01,27.1,153
2022,A01,27.15,165
2022,A01,27.150000000000002,29
2022,A01,27.2,121
2022,A01,27.200000000000003,77
2022,A01,27.25,194
2022,A01,27.299999999999997,56
2022,A01,27.3,111
2022,A01,27.349999999999998,20
2022,A01,27.35,104
2022,A01,27.4,114
2022,A01,27.400000000000002,21
2022,A01,27.45,85
2022,A01,27.450000000000003,58
2022,A01,27.5,130
2022,A01,27.549999999999997,40
2022,A01,27.55,51
2022,A01,27.599999999999998,20
2022,A01,27.6,99
2022,A01,27.65,85
2022,A01,27.650000000000002,12
2022,A01,27.7,58
2022,A01,27.700000000000003,31
2022,A01,27.75,63
2022,A01,27.799999999999997,32
2022,A01,27.8,26
2022,A01,27.849999999999998,18
2022,A01,27.85,78
2022,A01,27.9,57
2022,A01,27.900000000000002,4
2022,A01,27.95,19
2022,A01,27.950000000000003,19
2022,A01,28.0,43
2022,A01,28.049999999999997,33
2022,A01,28.05,16
2022,A01,28.099999999999998,16
2022,A01,28.1,50
2022,A01,28.15,26
2022,A01,28.150000000000002,7
2022,A01,28.2,11
2022,A01,28.200000000000003,5
2022,A01,28.25,28
2022,A01,28.299999999999997,16
2022,A01,28.3,19
2022,A01,28.349999999999998,8
2022,A01,28.35,18
2022,A01,28.4,12
2022,A01,28.400000000000002,2
2022,A01,28.45,5
2022,A01,28.450000000000003,4
2022,A01,28.5,16
2022,A01,28.549999999999997,14
2022,A01,28.55,15
2022,A01,28.6,9
2022,A01,28.650000000000002,3
2022,A01,28.7,5
2022,A01,28.700000000000003,10
2022,A01,28.75,13
2022,A01,28.799999999999997,4
2022,A01,28.8,4
2022,A01,28.85,2
2022,A01,28.9,5
2022,A01,28.95,3
2022,A01,28.950000000000003,4
2022,A01,29.0,5
2022,A01,29.1,1
2022,A01,29.15,2
2022,A01,29.150000000000002,2
2022,A01,29.2,1
2022,A01,29.200000000000003,3
2022,A01,29.35,4
2022,A01,29.4,2
2022,A01,29.6,2
2022,A01,29.8,1
2022,B00,4.3,1
2022,B00,5.1,1
2022,B00,5.2,1
2022,B00,5.4,1
2022,B00,5.5,1
2022,B00,5.65,2
2022,B00,5.95,2
2022,B00,6.1,1
2022,B00,6.3,1
2022,B00,6.35,1
2022,B00,6.4,1
2022,B00,6.5,3
2022,B00,6.55,2
2022,B00,6.6,1
2022,B00,6.8,2
2022,B00,6.85,4
2022,B00,6.9,1
2022,B00,6.95,2
2022,B00,7.0,1
2022,B00,7.05,2
2022,B00,7.1,2
2022,B00,7.15,2
2022,B00,7.2,3
2022,B00,7.25,2
2022,B00,7.3,1
2022,B00,7.35,2
2022,B00,7.4,2
2022,B00,7.45,4
2022,B00,7.5,2
2022,B00,7.55,1
2022,B00,7.6,5
2022,B00,7.65,5
2022,B00,7.7,1
2022,B00,7.75,2
2022,B00,7.8,3
2022,B00,7.85,4
2022,B00,7.9,8
2022,B00,7.95,2
2022,B00,8.0,6
2022,B00,8.05,6
2022,B00,8.1,13
2022,B00,8.15,5
2022,B00,8.2,9
2022,B00,8.25,8
2022,B00,8.3,8
2022,B00,8.35,14
2022,B00,8.4,10
2022,B00,8.45,10
2022,B00,8.5,6
2022,B00,8.55,12
2022,B00,8.6,8
2022,B00,8.65,7
2022,B00,8.7,13
2022,B00,8.75,14
2022,B00,8.8,14
2022,B00,8.85,12
2022,B00,8.9,20
2022,B00,8.95,14
2022,B00,9.0,17
2022,B00,9.05,15
2022,B00,9.1,9
2022,B00,9.15,18
2022,B00,9.2,16
2022,B00,9.25,18
2022,B00,9.3,19
2022,B00,9.35,20
2022,B00,9.4,24
2022,B00,9.45,16
2022,B00,9.5,23
2022,B00,9.55,21
2022,B00,9.6,24
2022,B00,9.65,18
2022,B00,9.7,14
2022,B00,9.75,23
2022,B00,9.8,32
2022,B00,9.85,31
2022,B00,9.9,31
2022,B00,9.95,24
2022,B00,10.0,36
2022,B00,10.05,30
2022,B00,10.1,29
2022,B00,10.15,40
2022,B00,10.2,36
2022,B00,10.25,42
2022,B00,10.3,40
2022,B00,10.35,52
2022,B00,10.4,54
2022,B00,10.45,35
2022,B00,10.5,46
2022,B00,10.55,50
2022,B00,10.6,52
2022,B00,10.65,42
2022,B00,10.7,71
2022,B00,10.75,63
2022,B00,10.8,57
2022,B00,10.85,76
2022,B00,10.9,74
2022,B00,10.95,83
2022,B00,11.0,74
2022,B00,11.05,70
2022,B00,11.1,80
2022,B00,11.15,81
2022,B00,11.2,82
2022,B00,11.25,90
2022,B00,11.3,78
2022,B00,11.35,93
2022,B00,11.4,104
2022,B00,11.45,104
2022,B00,11.5,117
2022,B00,11.55,101
2022,B00,11.6,99
2022,B00,11.65,123
2022,B00,11.7,94
2022,B00,11.75,134
2022,B00,11.8,114
2022,B00,11.85,123
2022,B00,11.9,127
2022,B00,11.95,128
2022,B00,12.0,148
2022,B00,12.05,154
2022,B00,12.1,160
2022,B00,12.15,170
2022,B00,12.2,177
2022,B00,12.25,181
2022,B00,12.3,189
2022,B00,12.35,201
2022,B00,12.4,177
2022,B00,12.45,195
2022,B00,12.5,218
2022,B00,12.55,222
2022,B00,12.6,208
2022,B00,12.65,211
2022,B00,12.7,254
2022,B00,12.75,289
2022,B00,12.8,261
2022,B00,12.85,254
2022,B00,12.9,294
2022,B00,12.95,288
2022,B00,13.0,276
2022,B00,13.05,318
2022,B00,13.1,308
2022,B00,13.15,310
2022,B00,13.2,325
2022,B00,13.25,302
2022,B00,13.3,338
2022,B00,13.35,359
2022,B00,13.4,351
2022,B00,13.45,370
2022,B00,13.5,389
2022,B00,13.55,396
2022,B00,13.6,400
2022,B00,13.65,411
2022,B00,13.7,423
2022,B00,13.75,429
2022,B00,13.8,454
2022,B00,13.85,416
2022,B00,13.9,487
2022,B00,13.95,457
2022,B00,14.0,477
2022,B00,14.05,533
2022,B00,14.1,531
2022,B00,14.15,556
2022,B00,14.2,576
2022,B00,14.25,601
2022,B00,14.3,624
2022,B00,14.35,607
2022,B00,14.4,554
2022,B00,14.45,595
2022,B00,14.5,631
2022,B00,14.55,636
2022,B00,14.6,637
2022,B00,14.65,647
2022,B00,14.7,673
2022,B00,14.75,707
2022,B00,14.8,706
2022,B00,14.85,742
2022,B00,14.9,784
2022,B00,14.95,736
2022,B00,15.0,761
2022,B00,15.05,751
2022,B00,15.1,775
2022,B00,15.15,880
2022,B00,15.2,806
2022,B00,15.25,804
2022,B00,15.3,809
2022,B00,15.35,887
2022,B00,15.4,876
2022,B00,15.45,898
2022,B00,15.5,935
2022,B00,15.55,893
2022,B00,15.6,1002
2022,B00,15.65,986
2022,B00,15.7,963
2022,B00,15.75,986
2022,B00,15.8,966
2022,B00,15.85,1041
2022,B00,15.9,1078
2022,B00,15.95,1128
2022,B00,16.0,1098
2022,B00,16.05,1134
2022,B00,16.1,1140
2022,B00,16.15,1189
2022,B00,16.2,1159
2022,B00,16.25,1216
2022,B00,16.3,1182
2022,B00,16.35,1249
2022,B00,16.4,1216
2022,B00,16.45,1187
2022,B00,16.5,1221
2022,B00,16.55,1299
2022,B00,16.6,1230
2022,B00,16.65,1274
2022,B00,16.7,1290
2022,B00,16.75,1321
2022,B00,16.8,1340
2022,B00,16.85,1334
2022,B00,16.9,1329
2022,B00,16.95,1381
2022,B00,17.0,1492
2022,B00,17.05,1441
2022,B00,17.1,1451
2022,B00,17.15,1429
2022,B00,17.2,1473
2022,B00,17.25,1449
2022,B00,17.3,1478
2022,B00,17.35,1617
2022,B00,17.4,1488
2022,B00,17.45,1525
2022,B00,17.5,1566
2022,B00,17.55,1540
2022,B00,17.6,1615
2022,B00,17.65,1692
2022,B00,17.7,1639
2022,B00,17.75,1555
2022,B00,17.8,1719
2022,B00,17.85,1649
2022,B00,17.9,1658
2022,B00,17.95,1695
2022,B00,18.0,1719
2022,B00,18.05,1655
2022,B00,18.1,1696
2022,B00,18.15,1775
2022,B00,18.2,1755
2022,B00,18.25,1763
2022,B00,18.3,1728
2022,B00,18.35,1748
2022,B00,18.4,1780
2022,B00,18.45,1822
2022,B00,18.5,1870
2022,B00,18.55,1846
2022,B00,18.6,1836
2022,B00,18.65,1852
2022,B00,18.7,1912
2022,B00,18.75,1880
2022,B00,18.8,1888
2022,B00,18.85,1968
2022,B00,18.9,1989
2022,B00,18.95,1924
2022,B00,19.0,1868
2022,B00,19.05,1940
2022,B00,19.1,1985
2022,B00,19.15,1958
2022,B00,19.2,1970
2022,B00,19.25,2082
2022,B00,19.3,2036
2022,B00,19.35,2020
2022,B00,19.4,1905
2022,B00,19.45,2012
2022,B00,19.5,2046
2022,B00,19.55,2040
2022,B00,19.6,1990
2022,B00,19.65,2010
2022,B00,19.7,1989
2022,B00,19.75,2042
2022,B00,19.8,2073
2022,B00,19.85,2142
2022,B00,19.9,1996
2022,B00,19.95,2074
2022,B00,20.0,2081
2022,B00,20.05,2034
2022,B00,20.1,2103
2022,B00,20.15,2056
2022,B00,20.2,2112
2022,B00,20.25,2051
2022,B00,20.3,2081
2022,B00,20.35,2072
2022,B00,20.4,2034
2022,B00,20.45,2173
2022,B00,20.5,2015
2022,B00,20.55,1957
2022,B00,20.6,1986
2022,B00,20.65,2038
2022,B00,20.7,1940
2022,B00,20.75,2026
2022,B00,20.8,1969
2022,B00,20.85,1903
2022,B00,20.9,2010
2022,B00,20.95,1973
2022,B00,21.0,1922
2022,B00,21.05,1909
2022,B00,21.1,1886
2022,B00,21.15,1903
2022,B00,21.2,1889
2022,B00,21.25,1807
2022,B00,21.3,1797
2022,B00,21.35,1808
2022,B00,21.4,1820
2022,B00,21.45,1883
2022,B00,21.5,1759
2022,B00,21.55,1714
2022,B00,21.6,1730
2022,B00,21.65,1725
2022,B00,21.7,1693
2022,B00,21.75,1565
2022,B00,21.8,1643
2022,B00,21.85,1644
2022,B00,21.9,1695
2022,B00,21.95,1603
2022,B00,22.0,1506
2022,B00,22.05,1541
2022,B00,22.1,1503
2022,B00,22.15,1575
2022,B00,22.2,1471
2022,B00,22.25,1374
2022,B00,22.3,1396
2022,B00,22.35,1405
2022,B00,22.4,1338
2022,B00,22.45,1348
2022,B00,22.5,1282
2022,B00,22.55,1266
2022,B00,22.6,1312
2022,B00,22.65,1246
2022,B00,22.7,1224
2022,B00,22.75,1170
2022,B00,22.8,1197
2022,B00,22.85,1206
2022,B00,22.9,1190
2022,B00,22.95,1135
2022,B00,23.0,1098
2022,B00,23.05,1066
2022,B00,23.1,1011
2022,B00,23.15,1064
2022,B00,23.2,959
2022,B00,23.25,1000
2022,B00,23.3,943
2022,B00,23.35,972
2022,B00,23.4,935
2022,B00,23.45,867
2022,B00,23.5,823
2022,B00,23.55,874
2022,B00,23.6,863
2022,B00,23.65,853
2022,B00,23.7,838
2022,B00,23.75,754
2022,B00,23.8,747
2022,B00,23.85,794
2022,B00,23.9,799
2022,B00,23.95,723
2022,B00,24.0,720
2022,B00,24.05,705
2022,B00,24.1,637
2022,B00,24.15,644
2022,B00,24.2,658
2022,B00,24.25,687
2022,B00,24.3,592
2022,B00,24.35,670
2022,B00,24.4,585
2022,B00,24.45,526
2022,B00,24.5,539
2022,B00,24.55,562
2022,B00,24.6,560
2022,B00,24.65,530
2022,B00,24.7,525
2022,B00,24.75,496
2022,B00,24.8,493
2022,B00,24.85,478
2022,B00,24.9,477
2022,B00,24.95,460
2022,B00,25.0,429
2022,B00,25.05,430
2022,B00,25.1,454
2022,B00,25.15,422
2022,B00,25.2,396
2022,B00,25.25,361
2022,B00,25.3,365
2022,B00,25.35,380
2022,B00,25.4,397
2022,B00,25.45,308
2022,B00,25.5,283
2022,B00,25.55,305
2022,B00,25.6,346
2022,B00,25.65,297
2022,B00,25.7,240
2022,B00,25.75,252
2022,B00,25.8,274
2022,B00,25.85,325
2022,B00,25.9,261
2022,B00,25.95,206
2022,B00,26.0,213
2022,B00,26.05,254
2022,B00,26.1,234
2022,B00,26.15,176
2022,B00,26.2,170
2022,B00,26.25,199
2022,B00,26.3,234
2022,B00,26.35,189
2022,B00,26.4,129
2022,B00,26.45,139
2022,B00,26.5,174
2022,B00,26.55,162
2022,B00,26.6,136
2022,B00,26.65,101
2022,B00,26.7,118
2022,B00,26.75,149
2022,B00,26.8,130
2022,B00,26.85,102
2022,B00,26.9,72
2022,B00,26.95,90
2022,B00,27.0,89
2022,B00,27.05,86
2022,B00,27.1,54
2022,B00,27.15,63
2022,B00,27.2,81
2022,B00,27.25,81
2022,B00,27.3,50
2022,B00,27.35,38
2022,B00,27.4,47
2022,B00,27.45,71
2022,B00,27.5,56
2022,B00,27.55,38
2022,B00,27.6,26
2022,B00,27.65,37
2022,B00,27.7,49
2022,B00,27.75,28
2022,B00,27.8,14
2022,B00,27.85,31
2022,B00,27.9,18
2022,B00,27.95,32
2022,B00,28.0,14
2022,B00,28.05,12
2022,B00,28.1,24
2022,B00,28.15,24
2022,B00,28.2,16
2022,B00,28.25,5
2022,B00,28.3,8
2022,B00,28.35,7
2022,B00,28.4,10
2022,B00,28.45,4
2022,B00,28.5,1
2022,B00,28.55,12
2022,B00,28.6,9
2022,B00,28.65,7
2022,B00,28.7,4
2022,B00,28.75,5
2022,B00,28.8,7
2022,B00,28.85,5
2022,B00,28.9,4
2022,B00,28.95,1
2022,B00,29.0,2
2022,B00,29.05,4
2022,B00,29.1,2
2022,B00,29.25,1
2022,B00,29.3,2
2022,B00,29.35,2
2022,C00,1.0,2
2022,C00,1.5,1
2022,C00,1.75,1
2022,C00,2.25,1
2022,C00,2.5,1
2022,C00,3.0,1
2022,C00,3.25,2
2022,C00,4.0,2
2022,C00,4.25,3
2022,C00,4.5,1
2022,C00,4.75,4
2022,C00,5.0,10
2022,C00,5.25,8
2022,C00,5.5,12
2022,C00,5.75,19
2022,C00,6.0,28
2022,C00,6.25,29
2022,C00,6.5,47
2022,C00,6.75,49
2022,C00,7.0,61
2022,C00,7.25,96
2022,C00,7.5,115
2022,C00,7.75,144
2022,C00,7.92,1
2022,C00,8.0,200
2022,C00,8.08,1
2022,C00,8.17,1
2022,C00,8.25,185
2022,C00,8.33,2
2022,C00,8.5,255
2022,C00,8.75,343
2022,C00,8.83,1
2022,C00,8.91,1
2022,C00,8.92,2
2022,C00,9.0,384
2022,C00,9.08,1
2022,C00,9.25,498
2022,C00,9.33,1
2022,C00,9.42,1
2022,C00,9.5,548
2022,C00,9.58,3
2022,C00,9.6,1
2022,C00,9.67,2
2022,C00,9.75,663
2022,C00,9.83,3
2022,C00,9.92,4
2022,C00,10.0,832
2022,C00,10.08,4
2022,C00,10.17,2
2022,C00,10.25,870
2022,C00,10.33,3
2022,C00,10.41,1
2022,C00,10.42,4
2022,C00,10.45,1
2022,C00,10.5,1050
2022,C00,10.58,2
2022,C00,10.75,1235
2022,C00,10.83,2
2022,C00,10.92,5
2022,C00,11.0,1359
2022,C00,11.08,10
2022,C00,11.16,1
2022,C00,11.17,6
2022,C00,11.25,1601
2022,C00,11.33,11
2022,C00,11.42,10
2022,C00,11.5,1782
2022,C00,11.58,7
2022,C00,11.66,3
2022,C00,11.67,6
2022,C00,11.75,2162
2022,C00,11.83,7
2022,C00,11.9,1
2022,C00,11.91,2
2022,C00,11.92,6
2022,C00,11.96,1
2022,C00,12.0,2330
2022,C00,12.02,1
2022,C00,12.08,12
2022,C00,12.17,9
2022,C00,12.18,1
2022,C00,12.25,2753
2022,C00,12.3,1
2022,C00,12.33,14
2022,C00,12.35,1
2022,C00,12.41,1
2022,C00,12.42,15
2022,C00,12.5,3093
2022,C00,12.58,11
2022,C00,12.6,1
2022,C00,12.65,1
2022,C00,12.66,1
2022,C00,12.67,11
2022,C00,12.75,3297
2022,C00,12.83,20
2022,C00,12.9,1
2022,C00,12.91,2
2022,C00,12.92,12
2022,C00,13.0,3669
2022,C00,13.030000000000001,1
2022,C00,13.05,2
2022,C00,13.08,18
2022,C00,13.16,2
2022,C00,13.17,18
2022,C00,13.25,4252
2022,C00,13.33,22
2022,C00,13.41,1
2022,C00,13.42,23
2022,C00,13.5,4720
2022,C00,13.56,1
2022,C00,13.58,12
2022,C00,13.65,1
2022,C00,13.66,5
2022,C00,13.67,17
2022,C00,13.75,5121
2022,C00,13.83,25
2022,C00,13.879999999999999,1
2022,C00,13.91,4
2022,C00,13.92,29
2022,C00,14.0,5667
2022,C00,14.05,1
2022,C00,14.08,21
2022,C00,14.1,1
2022,C00,14.15,1
2022,C00,14.16,5
2022,C00,14.17,16
2022,C00,14.18,1
2022,C00,14.25,6182
2022,C00,14.3,2
2022,C00,14.33,22
2022,C00,14.41,3
2022,C00,14.42,13
2022,C00,14.5,6683
2022,C00,14.55,1
2022,C00,14.58,36
2022,C00,14.6,3
2022,C00,14.66,3
2022,C00,14.67,30
2022,C00,14.719999999999999,1
2022,C00,14.75,7498
2022,C00,14.8,1
2022,C00,14.83,26
2022,C00,14.91,6
2022,C00,14.92,29
2022,C00,15.0,8074
2022,C00,15.05,1
2022,C00,15.08,25
2022,C00,15.1,1
2022,C00,15.16,4
2022,C00,15.17,28
2022,C00,15.24,1
2022,C00,15.25,8549
2022,C00,15.3,1
2022,C00,15.33,38
2022,C00,15.35,1
2022,C00,15.4,1
2022,C00,15.41,6
2022,C00,15.42,31
2022,C00,15.45,2
2022,C00,15.5,9352
2022,C00,15.58,45
2022,C00,15.6,2
2022,C00,15.66,6
2022,C00,15.67,29
2022,C00,15.75,9766
2022,C00,15.780000000000001,1
2022,C00,15.8,2
2022,C00,15.83,37
2022,C00,15.85,1
2022,C00,15.91,9
2022,C00,15.92,37
2022,C00,16.0,10591
2022,C00,16.05,1
2022,C00,16.08,44
2022,C00,16.1,1
2022,C00,16.16,5
2022,C00,16.17,43
2022,C00,16.2,2
2022,C00,16.240000000000002,1
2022,C00,16.25,11261
2022,C00,16.3,2
2022,C00,16.33,60
2022,C00,16.35,1
2022,C00,16.37,1
2022,C00,16.38,1
2022,C00,16.41,8
2022,C00,16.42,46
2022,C00,16.43,1
2022,C00,16.490000000000002,1
2022,C00,16.5,11692
2022,C00,16.52,1
2022,C00,16.56,1
2022,C00,16.58,49
2022,C00,16.59,1
2022,C00,16.6,1
2022,C00,16.63,1
2022,C00,16.66,9
2022,C00,16.67,37
2022,C00,16.75,12530
2022,C00,16.8,4
2022,C00,16.83,54
2022,C00,16.91,12
2022,C00,16.92,43
2022,C00,16.95,2
2022,C00,17.0,13305
2022,C00,17.05,1
2022,C00,17.06,1
2022,C00,17.08,56
2022,C00,17.1,1
2022,C00,17.16,6
2022,C00,17.17,54
2022,C00,17.25,13820
2022,C00,17.28,1
2022,C00,17.3,2
2022,C00,17.32,1
2022,C00,17.33,58
2022,C00,17.38,1
2022,C00,17.4,1
2022,C00,17.41,11
2022,C00,17.42,40
2022,C00,17.45,2
2022,C00,17.47,1
2022,C00,17.48,1
2022,C00,17.5,14328
2022,C00,17.55,2
2022,C00,17.58,56
2022,C00,17.6,1
2022,C00,17.66,9
2022,C00,17.67,36
2022,C00,17.75,14890
2022,C00,17.8,1
2022,C00,17.83,63
2022,C00,17.86,1
2022,C00,17.91,8
2022,C00,17.92,61
2022,C00,17.95,2
2022,C00,17.98,1
2022,C00,18.0,15577
2022,C00,18.05,3
2022,C00,18.08,59
2022,C00,18.09,1
2022,C00,18.15,2
2022,C00,18.16,15
2022,C00,18.17,70
2022,C00,18.240000000000002,1
2022,C00,18.25,16083
2022,C00,18.3,3
2022,C00,18.33,58
2022,C00,18.35,2
2022,C00,18.38,2
2022,C00,18.4,1
2022,C00,18.41,7
2022,C00,18.42,40
2022,C00,18.46,1
2022,C00,18.5,16574
2022,C00,18.55,1
2022,C00,18.58,72
2022,C00,18.59,1
2022,C00,18.66,11
2022,C00,18.67,49
2022,C00,18.7,4
2022,C00,18.75,16796
2022,C00,18.8,1
2022,C00,18.81,1
2022,C00,18.83,64
2022,C00,18.85,4
2022,C00,18.91,7
2022,C00,18.92,61
2022,C00,18.95,1
2022,C00,19.0,17150
2022,C00,19.009999999999998,1
2022,C00,19.05,3
2022,C00,19.08,53
2022,C00,19.09,1
2022,C00,19.1,2
2022,C00,19.12,1
2022,C00,19.16,9
2022,C00,19.17,49
2022,C00,19.2,1
2022,C00,19.23,1
2022,C00,19.25,17414
2022,C00,19.3,1
2022,C00,19.33,72
2022,C00,19.34,1
2022,C00,19.35,1
2022,C00,19.41,9
2022,C00,19.42,71
2022,C00,19.43,1
2022,C00,19.48,2
2022,C00,19.5,17900
2022,C00,19.55,1
2022,C00,19.58,59
2022,C00,19.6,3
2022,C00,19.65,1
2022,C00,19.66,6
2022,C00,19.67,50
2022,C00,19.68,1
2022,C00,19.75,17953
2022,C00,19.8,2
2022,C00,19.81,1
2022,C00,19.82,1
2022,C00,19.83,77
2022,C00,19.85,1
2022,C00,19.87,1
2022,C00,19.9,1
2022,C00,19.91,12
2022,C00,19.92,68
2022,C00,19.95,1
2022,C00,20.0,17968
2022,C00,20.05,1
2022,C00,20.08,57
2022,C00,20.15,1
2022,C00,20.16,4
2022,C00,20.17,68
2022,C00,20.2,2
2022,C00,20.23,1
2022,C00,20.25,17934
2022,C00,20.3,2
2022,C00,20.33,63
2022,C00,20.35,2
2022,C00,20.41,10
2022,C00,20.42,45
2022,C00,20.47,1
2022,C00,20.5,17723
2022,C00,20.55,2
2022,C00,20.57,1
2022,C00,20.58,71
2022,C00,20.65,2
2022,C00,20.66,8
2022,C00,20.67,53
2022,C00,20.75,17580
2022,C00,20.8,2
2022,C00,20.83,56
2022,C00,20.84,1
2022,C00,20.85,2
2022,C00,20.9,2
2022,C00,20.91,13
2022,C00,20.92,54
2022,C00,20.95,2
2022,C00,21.0,17433
2022,C00,21.05,2
2022,C00,21.08,52
2022,C00,21.1,1
2022,C00,21.16,8
2022,C00,21.17,52
2022,C00,21.23,1
2022,C00,21.25,16678
2022,C00,21.3,1
2022,C00,21.33,51
2022,C00,21.34,1
2022,C00,21.35,1
2022,C00,21.41,7
2022,C00,21.42,42
2022,C00,21.5,16515
2022,C00,21.55,2
2022,C00,21.58,45
2022,C00,21.6,1
2022,C00,21.65,1
2022,C00,21.66,5
2022,C00,21.67,46
2022,C00,21.75,15881
2022,C00,21.8,1
2022,C00,21.83,46
2022,C00,21.85,2
2022,C00,21.9,1
2022,C00,21.91,5
2022,C00,21.92,41
2022,C00,21.95,1
2022,C00,21.98,1
2022,C00,22.0,15405
2022,C00,22.05,1
2022,C00,22.07,1
2022,C00,22.08,31
2022,C00,22.09,1
2022,C00,22.1,1
2022,C00,22.14,1
2022,C00,22.15,1
2022,C00,22.16,5
2022,C00,22.17,40
2022,C00,22.25,14898
2022,C00,22.33,44
2022,C00,22.34,1
2022,C00,22.41,8
2022,C00,22.42,31
2022,C00,22.5,14069
2022,C00,22.55,1
2022,C00,22.57,1
2022,C00,22.58,48
2022,C00,22.6,1
2022,C00,22.65,1
2022,C00,22.66,6
2022,C00,22.67,29
2022,C00,22.75,13330
2022,C00,22.82,1
2022,C00,22.83,26
2022,C00,22.85,2
2022,C00,22.9,2
2022,C00,22.91,4
2022,C00,22.92,36
2022,C00,22.95,3
2022,C00,23.0,12321
2022,C00,23.08,29
2022,C00,23.16,4
2022,C00,23.17,23
2022,C00,23.25,11557
2022,C00,23.33,26
2022,C00,23.34,1
2022,C00,23.41,2
2022,C00,23.42,31
2022,C00,23.48,1
2022,C00,23.5,10813
2022,C00,23.58,21
2022,C00,23.6,1
2022,C00,23.619999999999997,1
2022,C00,23.66,5
2022,C00,23.67,24
2022,C00,23.73,1
2022,C00,23.75,9915
2022,C00,23.83,22
2022,C00,23.91,5
2022,C00,23.92,15
2022,C00,24.0,9173
2022,C00,24.08,24
2022,C00,24.16,1
2022,C00,24.17,12
2022,C00,24.25,8449
2022,C00,24.3,1
2022,C00,24.33,16
2022,C00,24.35,1
2022,C00,24.41,2
2022,C00,24.42,17
2022,C00,24.45,1
